Step = 10

Cross-slip time:          0.009 sec
Collision time:           1.807 sec
Topology time:            0.981 sec
Remesh time:              0.006 sec
Output time:              3.147 sec

Total time:             227.280 sec

--------------------------------------------------
Step = 170

Force time:             197.796 sec
Mobility time:           16.488 sec
Integration time:       173.497 sec
Cross-slip time:          0.010 sec
Collision time:           1.920 sec
Topology time:            1.054 sec
Remesh time:              0.006 sec
Output time:              3.343 sec

Total time:             241.043 sec

--------------------------------------------------
Step = 180

Force time:             205.997 sec
Mobility time:           17.025 sec
Integration time:       180.076 sec
Cross-slip time:          0.010 sec
Collision time:           2.031 sec
Topology time:            1.115 sec
Remesh time:              0.007 sec
Output time:              3.539 sec

Total time:             251.058 sec

--------------------------------------------------
Step = 190

Force time:             219.004 sec
Mobility time:           18.143 sec
Integration time:       191.729 sec
Cross-slip time:          0.011 sec
Collision time:           2.144 sec
Topology time:            1.176 sec
Remesh time:              0.007 sec
Output time:              3.735 sec

Total time:             266.921 sec

--------------------------------------------------
Step = 200

Force time:             237.735 sec
Mobility time:           19.812 sec
Integration time:       209.209 sec
Cross-slip time:          0.012 sec
Collision time:           2.256 sec
Topology time:            1.237 sec
Remesh time:              0.007 sec
Output time:              3.932 sec

Total time:             289.464 sec

--------------------------------------------------
Step = 210

Force time:             248.634 sec
Mobility time:           20.452 sec
Integration time:       218.420 sec
Cross-slip time:          0.012 sec
Collision time:           2.368 sec
Topology time:            1.298 sec
Remesh time:              0.008 sec
Output time:              4.129 sec

Total time:             302.407 sec

--------------------------------------------------
Step = 220

Force time:             258.655 sec
Mobility time:           21.182 sec
Integration time:       226.991 sec
Cross-slip time:          0.013 sec
Collision time:           2.479 sec
Topology time:            1.359 sec
Remesh time:              0.008 sec
Output time:              4.326 sec

Total time:             314.546 sec

--------------------------------------------------
Step = 230

Force time:             267.433 sec
Mobility time:           21.661 sec
Integration time:       234.034 sec
Cross-slip time:          0.013 sec
Collision time:           2.591 sec
Topology time:            1.420 sec
Remesh time:              0.008 sec
Output time:              4.522 sec

Total time:             325.087 sec

--------------------------------------------------
Step = 240

Force time:             276.560 sec
Mobility time:           22.151 sec
Integration time:       241.423 sec
Cross-slip time:          0.014 sec
Collision time:           2.703 sec
Topology time:            1.481 sec
Remesh time:              0.009 sec
Output time:              4.718 sec

Total time:             335.991 sec

--------------------------------------------------
Step = 250

Force time:             286.780 sec
Mobility time:           22.940 sec
Integration time:       250.192 sec
Cross-slip time:          0.014 sec
Collision time:           2.815 sec
Topology time:            1.541 sec
Remesh time:              0.009 sec
Output time:              4.914 sec

Total time:             348.435 sec

--------------------------------------------------
Step = 260

Force time:             296.494 sec
Mobility time:           23.506 sec
Integration time:       258.178 sec
Cross-slip time:          0.015 sec
Collision time:           2.927 sec
Topology time:            1.602 sec
Remesh time:              0.009 sec
Output time:              5.110 sec

Total time:             360.022 sec

--------------------------------------------------
Step = 270

Force time:             306.334 sec
Mobility time:           24.366 sec
Integration time:       266.618 sec
Cross-slip time:          0.016 sec
Collision time:           3.038 sec
Topology time:            1.663 sec
Remesh time:              0.010 sec
Output time:              5.306 sec

Total time:             372.210 sec

--------------------------------------------------
Step = 280

Force time:             323.210 sec
Mobility time:           25.853 sec
Integration time:       282.287 sec
Cross-slip time:          0.016 sec
Collision time:           3.151 sec
Topology time:            1.724 sec
Remesh time:              0.010 sec
Output time:              5.502 sec

Total time:             392.548 sec

--------------------------------------------------
Step = 290

Force time:             333.141 sec
Mobility time:           26.555 sec
Integration time:       290.634 sec
Cross-slip time:          0.017 sec
Collision time:           3.263 sec
Topology time:            1.784 sec
Remesh time:              0.011 sec
Output time:              5.698 sec

Total time:             404.572 sec

--------------------------------------------------
Step = 300

Force time:             342.769 sec
Mobility time:           27.246 sec
Integration time:       298.722 sec
Cross-slip time:          0.017 sec
Collision time:           3.375 sec
Topology time:            1.845 sec
Remesh time:              0.011 sec
Output time:              5.894 sec

Total time:             416.231 sec

--------------------------------------------------
Step = 310

Force time:             352.188 sec
Mobility time:           28.023 sec
Integration time:       306.759 sec
Cross-slip time:          0.018 sec
Collision time:           3.487 sec
Topology time:            1.905 sec
Remesh time:              0.011 sec
Output time:              6.091 sec

Total time:             427.834 sec

--------------------------------------------------
Step = 320

Force time:             362.458 sec
Mobility time:           28.776 sec
Integration time:       315.471 sec
Cross-slip time:          0.018 sec
Collision time:           3.599 sec
Topology time:            1.966 sec
Remesh time:              0.012 sec
Output time:              6.287 sec

Total time:             440.236 sec

--------------------------------------------------
Step = 330

Force time:             371.038 sec
Mobility time:           29.242 sec
Integration time:       322.354 sec
Cross-slip time:          0.019 sec
Collision time:           3.710 sec
Topology time:            2.027 sec
Remesh time:              0.012 sec
Output time:              6.483 sec

Total time:             450.526 sec

--------------------------------------------------
Step = 340

Force time:             381.946 sec
Mobility time:           30.119 sec
Integration time:       331.803 sec
Cross-slip time:          0.020 sec
Collision time:           3.823 sec
Topology time:            2.088 sec
Remesh time:              0.012 sec
Output time:              6.679 sec

Total time:             463.855 sec

--------------------------------------------------
Step = 350

Force time:             395.967 sec
Mobility time:           31.239 sec
Integration time:       344.479 sec
Cross-slip time:          0.020 sec
Collision time:           3.935 sec
Topology time:            2.149 sec
Remesh time:              0.013 sec
Output time:              6.872 sec

Total time:             480.708 sec

--------------------------------------------------
Step = 360

Force time:             405.016 sec
Mobility time:           31.914 sec
Integration time:       351.978 sec
Cross-slip time:          0.021 sec
Collision time:           4.048 sec
Topology time:            2.210 sec
Remesh time:              0.013 sec
Output time:              7.068 sec

Total time:             491.721 sec

--------------------------------------------------
Step = 370

Force time:             417.646 sec
Mobility time:           33.006 sec
Integration time:       363.213 sec
Cross-slip time:          0.021 sec
Collision time:           4.161 sec
Topology time:            2.271 sec
Remesh time:              0.013 sec
Output time:              7.264 sec

Total time:             507.080 sec

--------------------------------------------------
Step = 380

Force time:             428.274 sec
Mobility time:           33.719 sec
Integration time:       372.273 sec
Cross-slip time:          0.022 sec
Collision time:           4.273 sec
Topology time:            2.331 sec
Remesh time:              0.014 sec
Output time:              7.460 sec

Total time:             519.818 sec

--------------------------------------------------
Step = 390

Force time:             436.686 sec
Mobility time:           34.375 sec
Integration time:       379.141 sec
Cross-slip time:          0.022 sec
Collision time:           4.385 sec
Topology time:            2.392 sec
Remesh time:              0.014 sec
Output time:              7.656 sec

Total time:             530.184 sec

--------------------------------------------------
Step = 400

Force time:             447.235 sec
Mobility time:           35.234 sec
Integration time:       388.341 sec
Cross-slip time:          0.023 sec
Collision time:           4.497 sec
Topology time:            2.453 sec
Remesh time:              0.014 sec
Output time:              7.853 sec

Total time:             543.034 sec

--------------------------------------------------
Step = 410

Force time:             455.518 sec
Mobility time:           35.815 sec
Integration time:       395.027 sec
Cross-slip time:          0.024 sec
Collision time:           4.609 sec
Topology time:            2.514 sec
Remesh time:              0.015 sec
Output time:              8.049 sec

Total time:             553.240 sec

--------------------------------------------------
Step = 420

Force time:             468.335 sec
Mobility time:           36.805 sec
Integration time:       406.304 sec
Cross-slip time:          0.024 sec
Collision time:           4.721 sec
Topology time:            2.574 sec
Remesh time:              0.015 sec
Output time:              8.245 sec

Total time:             568.612 sec

--------------------------------------------------
Step = 430

Force time:             477.848 sec
Mobility time:           37.600 sec
Integration time:       414.435 sec
Cross-slip time:          0.025 sec
Collision time:           4.833 sec
Topology time:            2.635 sec
Remesh time:              0.016 sec
Output time:              8.442 sec

Total time:             580.296 sec

--------------------------------------------------
Step = 440

Force time:             486.919 sec
Mobility time:           38.127 sec
Integration time:       421.850 sec
Cross-slip time:          0.025 sec
Collision time:           4.946 sec
Topology time:            2.697 sec
Remesh time:              0.016 sec
Output time:              8.638 sec

Total time:             591.157 sec

--------------------------------------------------
Step = 450

Force time:             495.044 sec
Mobility time:           38.766 sec
Integration time:       428.488 sec
Cross-slip time:          0.026 sec
Collision time:           5.057 sec
Topology time:            2.757 sec
Remesh time:              0.016 sec
Output time:              8.834 sec

Total time:             601.246 sec

--------------------------------------------------
Step = 460

Force time:             513.163 sec
Mobility time:           40.681 sec
Integration time:       445.694 sec
Cross-slip time:          0.026 sec
Collision time:           5.170 sec
Topology time:            2.819 sec
Remesh time:              0.017 sec
Output time:              9.031 sec

Total time:             623.638 sec

--------------------------------------------------
Step = 470

Force time:             527.164 sec
Mobility time:           41.926 sec
Integration time:       458.399 sec
Cross-slip time:          0.027 sec
Collision time:           5.283 sec
Topology time:            2.880 sec
Remesh time:              0.017 sec
Output time:              9.228 sec

Total time:             640.616 sec

--------------------------------------------------
Step = 480

Force time:             539.628 sec
Mobility time:           42.928 sec
Integration time:       469.389 sec
Cross-slip time:          0.028 sec
Collision time:           5.396 sec
Topology time:            2.941 sec
Remesh time:              0.017 sec
Output time:              9.425 sec

Total time:             655.721 sec

--------------------------------------------------
Step = 490

Force time:             548.737 sec
Mobility time:           43.464 sec
Integration time:       476.871 sec
Cross-slip time:          0.028 sec
Collision time:           5.520 sec
Topology time:            3.002 sec
Remesh time:              0.018 sec
Output time:              9.621 sec

Total time:             666.664 sec

--------------------------------------------------
Step = 500

Force time:             559.130 sec
Mobility time:           44.218 sec
Integration time:       485.733 sec
Cross-slip time:          0.029 sec
Collision time:           5.632 sec
Topology time:            3.063 sec
Remesh time:              0.018 sec
Output time:              9.817 sec

Total time:             679.238 sec

--------------------------------------------------
Step = 510

Force time:             571.687 sec
Mobility time:           45.356 sec
Integration time:       496.897 sec
Cross-slip time:          0.029 sec
Collision time:           5.745 sec
Topology time:            3.124 sec
Remesh time:              0.018 sec
Output time:             10.014 sec

Total time:             694.580 sec

--------------------------------------------------
Step = 520

Force time:             584.413 sec
Mobility time:           46.281 sec
Integration time:       508.101 sec
Cross-slip time:          0.030 sec
Collision time:           5.857 sec
Topology time:            3.184 sec
Remesh time:              0.019 sec
Output time:             10.210 sec

Total time:             709.802 sec

--------------------------------------------------
Step = 530

Force time:             596.541 sec
Mobility time:           47.350 sec
Integration time:       518.846 sec
Cross-slip time:          0.030 sec
Collision time:           5.969 sec
Topology time:            3.245 sec
Remesh time:              0.019 sec
Output time:             10.406 sec

Total time:             724.669 sec

--------------------------------------------------
Step = 540

Force time:             606.658 sec
Mobility time:           47.901 sec
Integration time:       527.284 sec
Cross-slip time:          0.031 sec
Collision time:           6.081 sec
Topology time:            3.306 sec
Remesh time:              0.020 sec
Output time:             10.602 sec

Total time:             736.707 sec

--------------------------------------------------
Step = 550

Force time:             618.793 sec
Mobility time:           48.849 sec
Integration time:       537.940 sec
Cross-slip time:          0.032 sec
Collision time:           6.193 sec
Topology time:            3.366 sec
Remesh time:              0.020 sec
Output time:             10.798 sec

Total time:             751.408 sec

--------------------------------------------------
Step = 560

Force time:             638.173 sec
Mobility time:           50.842 sec
Integration time:       556.370 sec
Cross-slip time:          0.032 sec
Collision time:           6.304 sec
Topology time:            3.427 sec
Remesh time:              0.020 sec
Output time:             10.994 sec

Total time:             775.067 sec

--------------------------------------------------
Step = 570

Force time:             649.190 sec
Mobility time:           51.689 sec
Integration time:       565.912 sec
Cross-slip time:          0.033 sec
Collision time:           6.416 sec
Topology time:            3.487 sec
Remesh time:              0.021 sec
Output time:             11.190 sec

Total time:             788.475 sec

--------------------------------------------------
Step = 580

Force time:             659.391 sec
Mobility time:           52.519 sec
Integration time:       574.749 sec
Cross-slip time:          0.033 sec
Collision time:           6.528 sec
Topology time:            3.548 sec
Remesh time:              0.021 sec
Output time:             11.386 sec

Total time:             800.951 sec

--------------------------------------------------
Step = 590

Force time:             669.426 sec
Mobility time:           53.249 sec
Integration time:       583.280 sec
Cross-slip time:          0.034 sec
Collision time:           6.641 sec
Topology time:            3.609 sec
Remesh time:              0.021 sec
Output time:             11.583 sec

Total time:             813.148 sec

--------------------------------------------------
Step = 600

Force time:             680.060 sec
Mobility time:           54.096 sec
Integration time:       592.509 sec
Cross-slip time:          0.034 sec
Collision time:           6.753 sec
Topology time:            3.669 sec
Remesh time:              0.022 sec
Output time:             11.779 sec

Total time:             826.130 sec

--------------------------------------------------
Step = 610

Force time:             690.370 sec
Mobility time:           54.800 sec
Integration time:       601.176 sec
Cross-slip time:          0.035 sec
Collision time:           6.865 sec
Topology time:            3.730 sec
Remesh time:              0.022 sec
Output time:             11.975 sec

Total time:             838.515 sec

--------------------------------------------------
Step = 620

Force time:             701.181 sec
Mobility time:           55.605 sec
Integration time:       610.499 sec
Cross-slip time:          0.036 sec
Collision time:           6.977 sec
Topology time:            3.791 sec
Remesh time:              0.022 sec
Output time:             12.172 sec

Total time:             851.592 sec

--------------------------------------------------
Step = 630

Force time:             716.566 sec
Mobility time:           57.214 sec
Integration time:       624.851 sec
Cross-slip time:          0.036 sec
Collision time:           7.089 sec
Topology time:            3.853 sec
Remesh time:              0.023 sec
Output time:             12.368 sec

Total time:             870.582 sec

--------------------------------------------------
Step = 640

Force time:             728.528 sec
Mobility time:           57.947 sec
Integration time:       635.135 sec
Cross-slip time:          0.037 sec
Collision time:           7.203 sec
Topology time:            3.913 sec
Remesh time:              0.023 sec
Output time:             12.564 sec

Total time:             884.761 sec

--------------------------------------------------
Step = 650

Force time:             741.663 sec
Mobility time:           58.981 sec
Integration time:       646.819 sec
Cross-slip time:          0.037 sec
Collision time:           7.315 sec
Topology time:            3.974 sec
Remesh time:              0.023 sec
Output time:             12.760 sec

Total time:             900.510 sec

--------------------------------------------------
Step = 660

Force time:             749.645 sec
Mobility time:           59.431 sec
Integration time:       653.101 sec
Cross-slip time:          0.038 sec
Collision time:           7.427 sec
Topology time:            4.035 sec
Remesh time:              0.024 sec
Output time:             12.956 sec

Total time:             910.183 sec

--------------------------------------------------
Step = 670

Force time:             758.543 sec
Mobility time:           60.018 sec
Integration time:       660.444 sec
Cross-slip time:          0.038 sec
Collision time:           7.539 sec
Topology time:            4.096 sec
Remesh time:              0.024 sec
Output time:             13.152 sec

Total time:             920.990 sec

--------------------------------------------------
Step = 680

Force time:             768.505 sec
Mobility time:           60.723 sec
Integration time:       668.947 sec
Cross-slip time:          0.039 sec
Collision time:           7.651 sec
Topology time:            4.157 sec
Remesh time:              0.025 sec
Output time:             13.348 sec

Total time:             933.096 sec

--------------------------------------------------
Step = 690

Force time:             777.137 sec
Mobility time:           61.278 sec
Integration time:       675.957 sec
Cross-slip time:          0.040 sec
Collision time:           7.764 sec
Topology time:            4.217 sec
Remesh time:              0.025 sec
Output time:             13.544 sec

Total time:             943.570 sec

--------------------------------------------------
Step = 700

Force time:             786.157 sec
Mobility time:           61.825 sec
Integration time:       683.302 sec
Cross-slip time:          0.040 sec
Collision time:           7.878 sec
Topology time:            4.278 sec
Remesh time:              0.025 sec
Output time:             13.741 sec

Total time:             954.443 sec

--------------------------------------------------
Step = 710

Force time:             796.593 sec
Mobility time:           62.543 sec
Integration time:       692.032 sec
Cross-slip time:          0.041 sec
Collision time:           7.990 sec
Topology time:            4.339 sec
Remesh time:              0.026 sec
Output time:             13.938 sec

Total time:             967.039 sec

--------------------------------------------------
Step = 720

Force time:             810.316 sec
Mobility time:           63.764 sec
Integration time:       704.477 sec
Cross-slip time:          0.041 sec
Collision time:           8.102 sec
Topology time:            4.400 sec
Remesh time:              0.026 sec
Output time:             14.133 sec

Total time:             983.842 sec

--------------------------------------------------
Step = 730

Force time:             825.374 sec
Mobility time:           65.075 sec
Integration time:       718.309 sec
Cross-slip time:          0.042 sec
Collision time:           8.215 sec
Topology time:            4.461 sec
Remesh time:              0.026 sec
Output time:             14.331 sec

Total time:            1002.035 sec

--------------------------------------------------
Step = 740

Force time:             837.905 sec
Mobility time:           66.330 sec
Integration time:       729.659 sec
Cross-slip time:          0.042 sec
Collision time:           8.328 sec
Topology time:            4.521 sec
Remesh time:              0.027 sec
Output time:             14.527 sec

Total time:            1017.590 sec

--------------------------------------------------
Step = 750

Force time:             848.492 sec
Mobility time:           67.021 sec
Integration time:       738.747 sec
Cross-slip time:          0.043 sec
Collision time:           8.440 sec
Topology time:            4.582 sec
Remesh time:              0.027 sec
Output time:             14.723 sec

Total time:            1030.290 sec

--------------------------------------------------
Step = 760

Force time:             856.858 sec
Mobility time:           67.505 sec
Integration time:       745.435 sec
Cross-slip time:          0.044 sec
Collision time:           8.552 sec
Topology time:            4.643 sec
Remesh time:              0.027 sec
Output time:             14.919 sec

Total time:            1040.363 sec

--------------------------------------------------
Step = 770

Force time:             864.963 sec
Mobility time:           68.000 sec
Integration time:       751.920 sec
Cross-slip time:          0.044 sec
Collision time:           8.665 sec
Topology time:            4.704 sec
Remesh time:              0.028 sec
Output time:             15.116 sec

Total time:            1050.216 sec

--------------------------------------------------
Step = 780

Force time:             873.407 sec
Mobility time:           68.486 sec
Integration time:       758.561 sec
Cross-slip time:          0.045 sec
Collision time:           8.777 sec
Topology time:            4.765 sec
Remesh time:              0.028 sec
Output time:             15.313 sec

Total time:            1060.386 sec

--------------------------------------------------
Step = 790

Force time:             882.238 sec
Mobility time:           69.218 sec
Integration time:       765.947 sec
Cross-slip time:          0.045 sec
Collision time:           8.889 sec
Topology time:            4.827 sec
Remesh time:              0.028 sec
Output time:             15.509 sec

Total time:            1071.342 sec

--------------------------------------------------
Step = 800

Force time:             893.725 sec
Mobility time:           70.167 sec
Integration time:       776.029 sec
Cross-slip time:          0.046 sec
Collision time:           9.001 sec
Topology time:            4.888 sec
Remesh time:              0.029 sec
Output time:             15.705 sec

Total time:            1085.329 sec

--------------------------------------------------
Step = 810

Force time:             905.321 sec
Mobility time:           71.231 sec
Integration time:       786.321 sec
Cross-slip time:          0.046 sec
Collision time:           9.114 sec
Topology time:            4.949 sec
Remesh time:              0.029 sec
Output time:             15.901 sec

Total time:            1099.597 sec

--------------------------------------------------
Step = 820

Force time:             915.141 sec
Mobility time:           71.900 sec
Integration time:       794.562 sec
Cross-slip time:          0.047 sec
Collision time:           9.226 sec
Topology time:            5.010 sec
Remesh time:              0.029 sec
Output time:             16.097 sec

Total time:            1111.418 sec

--------------------------------------------------
Step = 830

Force time:             927.988 sec
Mobility time:           73.192 sec
Integration time:       806.195 sec
Cross-slip time:          0.048 sec
Collision time:           9.338 sec
Topology time:            5.070 sec
Remesh time:              0.030 sec
Output time:             16.294 sec

Total time:            1127.314 sec

--------------------------------------------------
Step = 840

Force time:             940.594 sec
Mobility time:           74.282 sec
Integration time:       817.474 sec
Cross-slip time:          0.048 sec
Collision time:           9.452 sec
Topology time:            5.132 sec
Remesh time:              0.030 sec
Output time:             16.490 sec

Total time:            1142.596 sec

--------------------------------------------------
Step = 850

Force time:             951.965 sec
Mobility time:           75.336 sec
Integration time:       827.577 sec
Cross-slip time:          0.049 sec
Collision time:           9.564 sec
Topology time:            5.193 sec
Remesh time:              0.031 sec
Output time:             16.686 sec

Total time:            1156.620 sec

--------------------------------------------------
Step = 860

Force time:             962.726 sec
Mobility time:           76.179 sec
Integration time:       836.851 sec
Cross-slip time:          0.049 sec
Collision time:           9.676 sec
Topology time:            5.253 sec
Remesh time:              0.031 sec
Output time:             16.882 sec

Total time:            1169.685 sec

--------------------------------------------------
Step = 870

Force time:             974.794 sec
Mobility time:           77.548 sec
Integration time:       847.776 sec
Cross-slip time:          0.050 sec
Collision time:           9.788 sec
Topology time:            5.315 sec
Remesh time:              0.031 sec
Output time:             17.078 sec

Total time:            1184.813 sec

--------------------------------------------------
Step = 880

Force time:             984.380 sec
Mobility time:           78.275 sec
Integration time:       855.830 sec
Cross-slip time:          0.050 sec
Collision time:           9.901 sec
Topology time:            5.375 sec
Remesh time:              0.032 sec
Output time:             17.274 sec

Total time:            1196.537 sec

--------------------------------------------------
Step = 890

Force time:            1000.201 sec
Mobility time:           80.250 sec
Integration time:       871.087 sec
Cross-slip time:          0.051 sec
Collision time:          10.013 sec
Topology time:            5.435 sec
Remesh time:              0.032 sec
Output time:             17.465 sec

Total time:            1216.502 sec

--------------------------------------------------
Step = 900

Force time:            1010.402 sec
Mobility time:           81.116 sec
Integration time:       879.864 sec
Cross-slip time:          0.052 sec
Collision time:          10.126 sec
Topology time:            5.496 sec
Remesh time:              0.032 sec
Output time:             17.661 sec

Total time:            1229.036 sec

--------------------------------------------------
Step = 910

Force time:            1020.070 sec
Mobility time:           81.767 sec
Integration time:       887.980 sec
Cross-slip time:          0.052 sec
Collision time:          10.239 sec
Topology time:            5.557 sec
Remesh time:              0.033 sec
Output time:             17.857 sec

Total time:            1240.659 sec

--------------------------------------------------
Step = 920

Force time:            1031.289 sec
Mobility time:           82.768 sec
Integration time:       897.780 sec
Cross-slip time:          0.053 sec
Collision time:          10.351 sec
Topology time:            5.618 sec
Remesh time:              0.033 sec
Output time:             18.053 sec

Total time:            1254.470 sec

--------------------------------------------------
Step = 930

Force time:            1044.198 sec
Mobility time:           83.597 sec
Integration time:       909.042 sec
Cross-slip time:          0.053 sec
Collision time:          10.463 sec
Topology time:            5.679 sec
Remesh time:              0.033 sec
Output time:             18.249 sec

Total time:            1269.737 sec

--------------------------------------------------
Step = 940

Force time:            1053.267 sec
Mobility time:           84.222 sec
Integration time:       916.501 sec
Cross-slip time:          0.054 sec
Collision time:          10.575 sec
Topology time:            5.740 sec
Remesh time:              0.034 sec
Output time:             18.445 sec

Total time:            1280.744 sec

--------------------------------------------------
Step = 950

Force time:            1069.552 sec
Mobility time:           85.877 sec
Integration time:       931.713 sec
Cross-slip time:          0.054 sec
Collision time:          10.688 sec
Topology time:            5.801 sec
Remesh time:              0.034 sec
Output time:             18.642 sec

Total time:            1300.728 sec

--------------------------------------------------
Step = 960

Force time:            1081.317 sec
Mobility time:           86.576 sec
Integration time:       941.858 sec
Cross-slip time:          0.055 sec
Collision time:          10.800 sec
Topology time:            5.862 sec
Remesh time:              0.034 sec
Output time:             18.838 sec

Total time:            1314.618 sec

--------------------------------------------------
Step = 970

Force time:            1090.064 sec
Mobility time:           87.230 sec
Integration time:       949.078 sec
Cross-slip time:          0.056 sec
Collision time:          10.913 sec
Topology time:            5.922 sec
Remesh time:              0.035 sec
Output time:             19.034 sec

Total time:            1325.376 sec

--------------------------------------------------
Step = 980

Force time:            1099.345 sec
Mobility time:           87.861 sec
Integration time:       956.766 sec
Cross-slip time:          0.056 sec
Collision time:          11.025 sec
Topology time:            5.985 sec
Remesh time:              0.035 sec
Output time:             19.230 sec

Total time:            1336.567 sec

--------------------------------------------------
Step = 990

Force time:            1111.260 sec
Mobility time:           88.722 sec
Integration time:       967.115 sec
Cross-slip time:          0.057 sec
Collision time:          11.138 sec
Topology time:            6.045 sec
Remesh time:              0.036 sec
Output time:             19.427 sec

Total time:            1350.901 sec

--------------------------------------------------
Step = 1000

Force time:            1120.189 sec
Mobility time:           89.342 sec
Integration time:       974.464 sec
Cross-slip time:          0.057 sec
Collision time:          11.250 sec
Topology time:            6.107 sec
Remesh time:              0.036 sec
Output time:             19.625 sec

Total time:            1361.768 sec

--------------------------------------------------
Step = 1010

Force time:            1129.305 sec
Mobility time:           90.054 sec
Integration time:       982.140 sec
Cross-slip time:          0.058 sec
Collision time:          11.362 sec
Topology time:            6.167 sec
Remesh time:              0.036 sec
Output time:             19.821 sec

Total time:            1372.947 sec

--------------------------------------------------
Step = 1020

